sample	T-cells	B-cells	Treg	Macrophages	Th1 cells	CD45	Exhausted CD8	DC	Cytotoxic cells	NK CD56dim cells	Neutrophils	Mast cells	NK cells	CD8 T cells	igA_Bcells	igG_Bcells	igMD_Bcells
BA2423R	5.072190933166667	1.8916755124444444	2.759210083	5.41901130425	5.448261542	8.988645644	5.128478476	1.217426295	6.4371492212	2.660315724	6.544856882571429	3.7728863044	4.327125526666666	5.2324745175	9.7888142155	5.6343016175	5.7180749375
BA2682R	5.2790958685	2.2859212475555557	1.527761633	3.73960292475	3.992242168	8.64449263	4.7840384405	-0.636136571	5.4003261587999996	0.27089895700000005	5.637126538857143	4.7129746012	1.215069964	5.0701132935	7.0714705255	5.672602305	6.3925041045
BA2276R	3.013643420166667	-0.2805129756666666	-1.729673962	1.01714209975	1.239301512	7.745365027	4.6270487395	-3.354646933	3.1989625995	-2.26805576	7.973099320428571	7.10397472	1.238917488	2.75572529	7.9717469715	7.3437694645	5.846442939
BA2348R	3.3502521271666668	0.21507440522222226	0.872750258	5.293827991	1.914616164	8.77804588	4.2979253065	1.970173956	3.6614850769	-1.3552831266666667	7.554451848285715	3.0367322698	1.0812548593333333	4.0846382195	6.656688641000001	4.96935679075	3.863429941
BA2709R	3.453351840333333	1.8877711653333333	0.256013177	5.2733148409999995	1.735833224	8.661260728	3.7321337695	3.008454802	2.9894078669	-1.699928257	6.783083220142857	5.6141438552	1.72880773	2.7108792335	8.4017391075	7.172143859749999	7.5235122885
BA2789R	2.028354859	1.161610421888889	0.420734247	2.7425843262500003	1.684256293	8.865367411	4.010404935	-4.655575466	3.4882233498	-2.2636216143333336	3.3475858624285713	6.476945204000001	0.3844203676666667	1.6958813560000001	5.734360179499999	5.433751578	5.132024464
BA2694R	5.277004972833334	0.3578007917777778	1.507099664	3.3228605495	5.160281198	8.287409882	5.81971762575	2.573099734	5.7787437335	0.2473363419999999	5.718139548714285	3.9224277636	2.44153441	5.6003780679999995	7.219976224	3.969552543	7.7419839525
BA2722R	2.7504013153333333	1.487928874888889	-0.157247813	1.0438107200000002	1.433051233	9.110867463	3.977621391	-4.815439892	3.0578983189	-1.8912352926666667	7.607771181714286	5.0509357674	-0.3852840283333333	1.5144848485	8.867438719	6.32074138675	6.900767445
BA2538R	4.182381686333334	2.1316125238888888	1.38074617	1.30780286525	2.913586334	7.244739941	5.01937629675	-4.618408097	4.6181775479	0.5597754443333334	5.612087149714286	5.5124656294	1.1209478266666666	4.083623286	7.5729370195	7.7498177755	9.209903841
BA2583R	2.7386887493333334	2.145268395888889	0.757449208	2.7956145465	2.077832112	6.617532226	4.61784151	-2.754883896	4.2463760526	-2.3057848279999997	3.868427996	6.3919813757999995	0.761705398	2.3202052935	9.6529085515	8.96896920625	7.9710400855
BA2292R	2.868199756166667	-0.5696920285555556	0.053553136	3.03324091625	2.583142494	6.453509214	3.3353057485	0.303120081	2.8706943679	-0.6460023776666667	5.176064489857143	6.306623887200001	2.502826171333333	3.3038134675	10.333992705	8.1607414665	7.392491731
BA2806R	2.9690227416666666	0.7770012676666667	-0.106092733	1.720871029	1.449122845	8.452096237	3.746044035	-0.897249723	3.6965319378999997	-1.2752156596666668	3.430010535285714	4.4873006074	1.112817695	2.4956471445000004	6.6271104925	4.658166404	6.3354237055
BA2153R	5.645777731666667	-0.5352693395555556	1.139679676	1.7468937735	3.524207351	8.64449263	5.35926625125	-1.456873502	5.5151126359000004	1.150649302	3.440543555285714	2.0479188584	0.5896491773333334	3.375345976	3.933828332	3.40425610625	8.9080502445
BA2674R	4.983434531333334	-0.15786462733333323	-0.027884813	2.9784120895	2.660537671	8.291718753	5.13719690175	0.429555848	4.2751971184	0.4244837830000001	5.156669081142857	1.0077840862	-0.39627619333333336	2.1008270785	1.9474637694999999	0.7758766315	9.0933497275
BA2809R	5.227574929166667	-0.27833130555555546	-0.320515318	2.71535965425	2.83876238	8.560755195	5.2709686905	0.354427733	5.0116171833	-0.17073346533333336	4.127497430142857	0.7881211128	-0.004641644333333324	2.6726841974999997	3.1059373695000003	0.1781560425	8.930849719000001
BA3025R	4.440248804	-0.5003550305555555	0.932435558	2.33490870175	2.355821771	8.274568761	5.29608304775	-2.117472075	4.1978221064	-0.5671226516666666	2.809505053142857	5.944779104	0.6877424626666666	3.529140253	-1.212006711	-1.6095590364999999	2.360192707
BA2523R	1.0279004258333333	1.3304436464444445	-0.970097982	2.12974588775	0.502611742	7.778460431	3.49728566225	-2.856285094	2.3857288012	-2.631840190666667	2.035090654428571	3.4406868077999997	-0.6027524516666667	1.857901945	9.6081433505	9.85898400875	7.9660746405000005
BA3027R	6.724398868166666	1.6465681413333333	3.904723381	4.8022881250000005	4.90047705	9.077611273	4.961209823	-0.372521078	6.4361939567	1.601992376	8.165837448857143	2.6471203588	3.3182018026666666	6.9275438935	10.8073303515	6.484390829	5.353068561000001
BA2441R	3.3361943816666666	1.290958596222222	-0.633612006	3.64754857275	2.020939054	9.26335235	4.82020413525	-2.418790974	3.7071678266	-1.0891615296666666	3.745195845857143	3.9824544876	0.36703771266666657	1.4960913175	5.7509769525	3.99980430225	9.713969976000001
BA2514R	2.535833851	1.2360861937777778	-1.900201105	2.8678527584999998	2.364867039	7.442425211	3.1944682972500003	-3.174332469	2.5888375077	-2.4296974226666666	6.136058882285714	3.3716936458	0.4319895716666666	2.9871367055	11.1794358755	9.000905813	6.920796473999999
BA2695R	4.557832308333333	2.3130100641111113	0.536685131	4.06376843125	4.622145682	8.632503003	4.51096000475	1.797548781	4.4980468953	1.9962151546666667	5.148561027142857	3.1492165806	0.8216119586666666	4.411157523	9.408544664	5.98775723275	7.40517659
BA2520R	6.078708417833333	4.042925004777778	1.872369612	1.80671910675	4.611161848	7.380620613	5.569950922	-3.94476901	6.3229476237	0.53621979	4.267477723285714	3.3586017402	3.643029228	5.443895213499999	10.8935950825	9.42887265775	9.259689083000001
BA2479R	7.766613856666667	3.782515685111111	4.875863496	0.728555235	7.34547705	9.319236942	6.047737945	-4.428559883	7.8164506607	3.3723265453333333	6.245921169285714	4.5076966486	4.485172653	7.804958365000001	9.918528839499999	6.69247349	8.370563596
BA2281R	4.011113334333333	1.2313803452222223	-0.960742258	1.159538942	1.870626924	8.499084971	3.26774507275	-4.365235786	4.5852575155	-1.1155225763333334	2.185576555	7.8704199674	-0.134663553	3.8882936265	7.644844795499999	6.6911880045	5.4416924065000005
BA2932R	2.0104981921666667	2.0526376146666667	-1.463854919	2.0039483135	0.419035769	8.447240784	3.406848455	-3.422944933	3.288940966	-2.2403295653333335	2.7551636957142858	4.5406197066	0.3967905503333334	1.1392706685	5.6131954295	3.2479076295	8.183683571
BA2123R	2.279604706666667	0.24633888077777774	-1.982860036	4.01113992125	3.043497687	6.897781248	3.3842397265	2.84616123	3.5589376824	-0.6030862083333334	3.3795000345714286	2.8624473546	0.48307391566666663	3.5025063364999998	8.2485925535	7.16033712725	8.3507754075
BA2844R	2.906671916	1.0236390052222222	-0.041105053	3.860546705	1.377398284	7.304963096	4.36332800575	4.107911311	3.4739548451999998	-1.6883012443333334	2.9400180072857145	4.4376067242	1.0678666363333333	3.157662644	9.5575247455	8.059921724	5.16067888
BA2660R	4.4740237405	3.1987026136666667	-0.396994423	5.062339248	1.648367759	9.230892408	4.1646856552500005	2.116097354	3.350535137	-0.7679178049999998	4.765602910285715	6.0471198482	-0.40985119133333336	2.087416566	7.7232295395	6.70452324725	7.9526344909999995
BA2836R	4.4988574515	1.4686499686666665	1.966135483	3.24586969375	3.656815999	7.995737167	5.126149622	-4.836652404	5.234495141	-0.99204882	6.060634350428571	5.8545772914	1.5700211519999998	5.526874876	9.393791251	6.7963102385	5.987413547999999
BA2714R	3.7797533486666666	2.769968258777778	-0.687378912	3.89542010525	2.017525693	9.786749686	4.67918784325	0.494187551	3.8581876029	-0.3781689386666667	4.5954552365714285	3.6869063692	-0.31237578366666663	2.4151080805	7.742760529	4.84372022825	7.611134213
BA3317R	3.8892397321666667	2.249931389222222	0.962688765	1.73898911775	2.570467934	7.975560744	4.95124989525	-1.982860036	4.14770457	0.06439855466666668	2.664911835714286	4.5158596126	0.833845025	3.1841418035	7.5203603995	6.06090105025	7.38235538
BA2440R	4.237612400833333	1.2226836545555557	0.094710711	3.81985215675	2.833978819	8.192115771	3.4311905205	1.598379527	3.8321014064	-2.425130960666667	6.874455329	3.6457277412	2.070299026333333	3.9775559795	8.1582479565	8.21913523775	7.750502356999999
BA2036R	4.14624297	2.8401748084444445	0.990960036	1.68712589075	3.516940694	8.881481842	3.45600673925	-3.609240588	5.2939139233	-0.6817915746666667	4.693182575285714	7.980494096	-9.47261000000044e-4	3.8337155615	9.638332617	6.508224892	7.8410148715
BA2828R	5.631943221333334	-0.10144158544444445	1.971788607	5.91353160425	5.818014736	9.510783021	4.8395799475	-1.167234051	6.976628489099999	1.3336265543333334	6.855993411571429	8.902665794599999	3.600069607	5.562655263	4.685521818	1.2570194327500002	4.1627216615
BA2251R	4.4072256565	2.518339479	1.922265649	2.882245969	4.28405777	8.037222265	4.87667594875	1.276991445	5.5959836084	-0.044047954333333306	3.972095955142857	7.979694895000001	1.5408787656666665	3.6567540825	10.185547132	7.721835585	5.974716934
BA2952R	2.542352808	1.4145179136666668	-0.551193393	3.9749608535000003	1.039925439	8.222408574	3.351591945	0.725196498	3.1097645611	-1.310533511	3.751442374857143	2.9953643292	-0.08726482099999999	2.2000882815000002	8.4124926195	7.9821291115	5.9624504245
BA2410R	3.2615848755	0.9188699097777778	-2.315491525	-0.12587676224999994	1.206592604	7.947879626	3.44234164625	-4.018625834	3.5196338613	-0.3503394736666667	4.176092695714286	4.9564717002	1.5944807246666666	2.3059170680000003	5.765150554	4.62959221725	5.272074610500001
BA2139R	3.6182087401666667	3.5104268378888888	-0.56909391	5.793323937	2.233161976	9.815516084	3.03097764275	1.706922136	3.3399928611	-1.2099990666666667	7.183679082714286	0.2135044044	0.7581007253333334	3.2512092675	6.5491277705	5.428101745	7.779093206
BA2051R	3.7072336071666667	2.558327472555556	0.931015283	5.309873298	2.911273211	8.641716119	3.46234750575	2.357223898	3.5471014329	0.5355433213333333	5.758509316571429	5.4768740322000005	2.252332258	2.918355405	6.8553252705	5.24849912825	5.911223529000001
BA2532R	4.196650019833333	0.669286593	-1.733767228	0.8555183762499998	3.385002597	8.547687037	3.9981025325	-2.077222414	4.2915119321	1.177931236	3.145047258285714	6.067659813200001	1.226777718	2.628239769	3.739857587	1.207476556	3.6792452284999997
BA2986R	7.3145378215	1.368057518222222	3.825989503	3.62452257425	7.351129803	9.786749686	6.14297832575	1.706922136	8.5619108732	1.771694677	0.8915011027142857	-0.46305762279999985	4.666376542	6.150561658	9.620061549999999	9.1866431575	7.995898030999999
BA2494R	4.603562603166667	2.8013830365555554	1.3401803	3.24527595025	5.160281198	8.067060724	4.3615041	-3.658715241	5.7808692808	2.9133309236666665	6.034931342857143	5.6700631372	3.5937152703333335	4.1345482735	11.84142274	7.6553151672499995	8.002399103
BA2515R	4.204671457166667	-0.4434701041111111	-0.358388936	3.46870328675	3.255227085	7.964220795	4.8460667625	-4.880265232	4.7737226224	-1.18150035	6.671349325857143	4.2733091886	1.7091539906666666	4.1405049735	3.2044786935	5.9075651725	4.6169450615
BA2748R	2.9644041975	1.6426579803333334	-0.88051677800000006	2.546292513	1.525763238	7.779817538	4.210762106	0.397739092	3.7912096851	-1.4736632083333332	5.450341198428571	4.4878890772	1.075653163	2.9948880335	7.268932449499999	7.1631425635	5.635239393
BA2577R	3.2691892036666665	2.2796270323333334	-0.917833465	2.9965066705	1.390697634	7.19738154	4.54481562125	0.944639918	3.644334274	-2.0673383663333333	4.380766723428572	3.6847331072	1.6354345810000002	3.244489033	8.091786655	7.967462577	7.295497139
BA2622R	6.376395490166667	3.8897857026666665	3.100390587	4.618432596	5.032215212	9.660959381	4.624421094	-1.969645844	6.1698754459	1.5538899643333333	5.544832207571428	4.8696109656	3.264419547	5.000570627	10.537253565	8.467085459	8.694067204500001
BA2758R	6.114120207833333	2.6078692433333335	2.970402468	5.11663111125	4.352782292	9.666221077	4.3247129265	-1.760989573	5.3647070919	0.7702856466666667	6.404173683428572	3.8023550472	2.4483508413333332	4.9235399685	10.24247609	7.1096798945	7.743721983
BA2930R	5.844176976166667	3.3177727644444444	1.789055321	5.63118749	5.031507263	9.949051023	4.6325132325	-0.749585322	5.551101424	1.647619247	6.405994432142857	5.5721842406	2.197758269	5.034773011	9.697920406000001	6.9128386095	7.323624391
BA2970R	2.2242286061666667	-0.9288384218888889	-2.16506181	2.86895376975	1.568363935	8.014572188	4.42918283875	-4.162213222	3.6488419601	-1.1083581463333334	7.154479315285714	4.9117978676	2.558031976666667	2.8882500459999996	6.8755683315	3.2517976305	6.214811170999999
BA2839R	3.5827141545	1.5344006937777779	0.152257105	3.155327536	2.86892766	8.23473318	4.17868745425	-0.268163697	4.1666548112	0.0613755103333333	3.005574758142857	4.3231363658	-0.008726043333333369	3.9415120435000004	9.2706808495	10.36603429425	7.219848662
BA2868R	4.3181350755	1.630960595	0.164060104	3.93979023375	3.353376743	8.311287425	4.8395066825	0.518023642	5.196159227	0.02781220333333334	4.617146012571428	6.0057096574	0.5904162703333333	4.0598038335	6.8515023875	4.24208261075	4.972133419
BA3011R	2.6889671456666666	0.6654960611111111	-0.500052309	1.3868016269999999	2.143298423	8.291074309	3.88811983725	-2.16506181	4.1875426287	0.45358064499999995	3.684250777	6.6397738144	1.2874213323333334	3.806199462	5.6954934040000005	5.3037039319999995	4.2601830215
BA2052R	4.808749468666667	1.4090738481111111	-1.290112818	3.693039847	3.960093704	7.566798479	5.357385248	-3.040761011	4.3479990715	0.4110831606666667	6.015959342428571	3.505920465	2.057023915666667	4.595932553	10.210901872	9.241257848	9.7705087045
BA2510R	2.7867516791666667	2.446428498777778	0.325596608	2.01984054675	1.227084339	7.716007092	2.8486716034999997	-0.935053316	3.8753924858	-0.4320984703333334	2.547865320285714	2.0168980478	0.6384138026666667	2.450919846	6.297248804500001	4.1289236662499995	5.949249522000001
BA2691R	6.192985408666667	3.069681472666667	2.296472751	5.8858788415	5.008304145	9.569151305	5.08136475075	0.82617728	6.1652932175	1.9221337733333335	6.515377941000001	2.253974639	2.153345417333333	5.5525053165	10.288419782	5.78471190375	7.285367796999999
BA2374R	2.1512740233333334	0.42874850366666667	-0.428161822	2.404413224	2.028375843	8.196112644	2.84014568025	-3.018968201	3.2594861916	-0.3255850613333333	3.6707300275714285	7.0680505257999995	0.185837074	1.139873728	3.047021851	2.11944144725	3.4732412370000003
BA2804R	2.587401168	-0.8663164145555555	-0.325094769	3.904062357	0.891711786	7.881918337	4.31175100125	-1.370552466	3.0208816321	-2.167588158	6.737117750142857	4.6844227408	0.9772248333333333	3.1377934615000003	6.5071181815	6.9578134335	3.0073545774999997
BA2670R	3.946919267166667	-0.14692202399999998	0.865715541	6.63854253975	3.330132426	9.703560089	5.6372439485	-1.350350461	4.4788299964	1.2819683746666666	7.332983593285714	1.2252124039999999	3.226725758333333	3.7231671055	3.4012876509999996	0.5869017755	7.1692501024999995
BA2675R	3.3257142453333333	1.7216529922222221	0.619785813	2.2822854345	0.248463969	9.013068719	4.4076030485	-2.780340777	2.6484107902	-1.3214114113333333	3.524766827	4.6592383798	-0.150342132	1.441033835	6.697939265	5.41225552525	6.2504863975000005
BA2031R	2.5678443618333335	2.3177243485555556	0.373939766	5.163800979	1.357423296	9.034299549	3.0847071809999997	-1.199077939	3.8354737359	-0.9740972446666666	2.8804640139999997	0.8529334510000001	0.09830100666666666	2.1085757999999997	7.2809487575	5.083035294	7.7650615365
BA2589R	4.8751921075	-1.043138809888889	2.237560524	2.79751717025	4.746389855	8.865367411	5.78144440225	-2.117472075	5.3989719348	1.747129166	5.066509323142857	3.4361865313999997	3.340919485666667	5.5660851505	5.6187941519999995	3.184398429	7.433655102
BA2198R	4.748021544666667	3.111411053111111	0.431268367	2.8326616285	2.675065913	8.558132106	4.3791044464999995	-1.231423649	4.4547884488000005	0.4559819556666666	4.12623849	5.2061015546	1.638568514	4.5258066335	9.527099742	7.20020158	7.9042986985
BA2066R	2.596860667	1.8969770825555556	1.159882037	5.359536528	2.330305093	8.459411388	3.45280701775	-0.233793723	3.9402626595	-1.53196054	2.558839912857143	2.4505953836	0.6487614106666667	2.364259289	8.6726524335	6.7017049987499995	6.2087068335
BA2344R	2.3902994818333334	1.090151814	-0.195472246	3.53585944	0.393858944	8.718539264	4.363100752	-1.08620595	2.4932012559	-2.027150337333333	4.377022242714285	5.2956984218	-1.1349778103333334	1.3730849164999999	0.34390086699999994	-0.42021730175	6.9562268765
BA2534R	2.7633586426666668	0.4210870371111112	-0.46265898	2.045728847	1.170183876	9.267455594	4.99826821625	-2.996770219	3.0110073584	-1.1861734866666667	-0.08343070671428565	4.0256131404	0.021809852333333334	1.349381637	0.729020411	-0.6509521647500001	7.839372397
BA2459R	3.91692237	0.9314510408888889	-0.367952017	3.588380072	3.08810443	8.962976161	5.9015966330000005	1.039925439	3.6148142575	1.803751847	4.613567564142857	1.1717129962	3.4318139463333335	3.1388381475	5.7238498845	5.41071327175	8.392843418
BA2229R	6.313453261333334	2.9807490033333335	3.620911573	3.7112703637499997	5.923147274	9.055811387	5.6301183145	2.619556586	5.742570777	2.447137883	4.088984196428571	2.3351254124	2.8117968456666667	6.5709075225	8.647257591	5.903403673250001	10.271005993500001
BA2559R	2.7352866448333333	1.5029445347777777	1.052935154	4.5214949427499995	2.417576281	8.442402284	3.72877820025	3.306443832	3.1329309361999997	-1.7471767736666666	5.7790019294285715	3.2964454222	0.8994051063333333	2.9539834454999996	5.708017237	4.7943732885	6.647346584999999
BA2093R	4.284976887833333	0.5963221543333334	0.213349457	1.041307679	2.426640259	7.403055741	4.678173026750001	-4.231069407	3.9851805438	-0.9399213586666666	3.296263436857143	6.2360870664	0.742974901	3.359082926	8.098087312499999	7.147020486000001	8.261954776
BA2000R	2.036084713333333	1.3668956235555556	0.162179848	3.9769057845	1.031582092	9.096003204	3.3863380885	-0.148339512	3.3908374916	-1.2546056036666666	4.4537418927142856	4.36408336	-0.8258686726666666	1.3519192845	7.16758909	6.0270049275	4.8679050675
BA2425R	4.7401470445000005	1.6992836147777777	0.728352338	1.2444045815	4.079168573	8.088811725	5.62292371375	-4.97085583	4.9580997479	-0.346525767	6.9197431872857145	7.3896933702	1.4979619899999999	5.303282491	8.0120489725	6.8357129805	6.513814301
BA2905R	4.024253524333333	1.5412241354444445	0.395932963	1.7754078944999998	3.663819241	8.571295208	5.3125895675	-4.77408812	4.0760047324999995	-1.0328960623333334	4.580073925571429	2.9474715301999996	-0.90420809	3.9726612995000004	6.2742245180000005	4.6103585567500005	8.2853875275
BA2304R	2.2109301251666666	1.9918114012222221	0.257995289	6.0339899917499995	2.05952278	9.769746974	3.5081846055	1.310784323	3.7435307651	0.2517145756666667	6.742292318142857	-0.15186691500000002	1.2329855023333334	2.2372584445	5.506746896499999	3.60783801825	5.9708445425
BA2976R	4.021073400833333	0.11155834311111114	0.611383287	4.22253774525	2.975653725	8.672544374	5.09274485	-0.103804888	3.9281746649000002	-0.580890161	7.671701359	4.6941932144	2.3642096576666667	3.3481965550000004	6.7350274695	6.38036736875	6.352705511
BA2386R	3.526611824666667	1.6495719238888888	-0.148339512	5.23730577675	2.505934517	8.790226566	3.6959393035	-3.422944933	3.730691933	-1.153162669	5.420327846571428	4.4189454826	-0.06623037366666668	3.227293387	8.943153505	6.76835719175	7.619168198500001
BA2879R	5.332681792333333	1.3457664895555557	2.646619448	3.7100512202499996	4.714071583	9.26335235	4.05542699125	-3.589558873	4.957977465	-0.3509770763333333	8.501671962	4.7163811984	2.334638539	5.179722829999999	7.6423843940000005	4.57290226725	7.246170318
BA3400R	4.867028763166666	-1.0151931907777778	1.767407463	2.2032407995	4.206749746	8.519347827	5.04315891275	-3.167130501	4.8483692797	-0.17805770200000012	4.3989974954285715	6.7444224826	2.4275853966666667	4.340671155	4.765781968	1.6495394964999999	2.5543235615
BA2035R	2.9611442043333334	1.5304716200000001	1.026255186	1.74904109175	2.283404497	7.771614852	3.96977980925	-3.077199316	3.6975652194	0.21269175533333334	1.0926010071428571	4.6956918144	1.7042057553333334	2.360875112	7.114858044	6.26646770425	6.35143356
BA2760R	3.3658144831666665	2.456957375888889	0.23878428	6.1456887415	3.068070311	8.981734767	3.97722448925	2.040360716	4.5946363316	0.011250584666666693	6.628348418428572	4.988618309	2.172077666333333	2.892122202	9.412969388	8.047006539	8.05389396
BA2201R	1.9673089895	1.1333192868888888	-0.404193883	3.6518155715000002	0.635764115	9.445280285	3.6438771765	-4.655575466	2.6629727275	-1.3741220923333333	4.909442857571428	3.4094619892	-0.08805641366666667	0.7863537225	8.4419824315	7.4951444855	5.706118999
BA2355R	5.9410425525	2.108554744111111	2.113133927	1.866035985	6.067215439	8.212229362	4.44150786425	-2.607754004	5.8677532603	3.8452443563333336	6.887052829428572	2.3170850102	3.232741947666667	5.518543298	11.327243165	8.14131594675	7.824704711500001
BA2113R	5.630395861666667	3.5186351483333334	3.11162258	3.59274474025	3.03620368	8.577628461	4.57066889425	-0.375258538	4.4893185224	-0.3808811763333333	5.589978956857143	6.4186831802	1.412375039	4.222939767	12.105019955	12.087173135	9.922030170500001
BA2155R	4.3132399545	-0.5256129588888888	1.365188551	2.0679977579999997	3.197528513	8.085181912	5.68547899	-1.176992821	4.381624222	-0.7033224623333333	1.9284934241428573	7.5230101866	1.8755033216666668	3.3442279929999996	6.1297064365	3.51637430225	4.526962482
BA2955R	5.5197319005	2.556885575111111	1.240437317	4.34824758975	4.906047114	9.59412059	5.3301885662499995	3.192521283	5.1851640501	1.160853846	4.286811887142857	3.0854733754000003	2.971778272	5.678967473	9.4171772105	6.200403799	6.3681684415
BA2502R	1.349694574	0.15683648122222232	0.751576612	4.3693676075	0.041398241	9.07031219	3.75080568475	1.400496911	2.3667406803	-1.3865450686666667	4.655942601428571	0.5467932134	-0.5676035813333333	1.384388855	3.064965288	-0.83272227775	5.6972783289999995
BA2322R	4.956013666333333	2.9767518135555555	0.814464182	4.52723869225	2.44373455	8.162542964	4.138485184	1.415903568	3.8457121346	-0.5906260026666666	6.016573024714286	7.1114955152	2.0091777426666666	3.887294291	8.195573740499999	6.5247235815	8.0711930425
BA2020R	3.5013280243333336	0.17193146300000003	0.627848386	2.75091009025	2.584418266	7.832683892	4.3472611115	-1.921727906	3.9601005371	-1.3103064043333335	3.7922711097142856	4.3050072876	-0.2925299496666667	3.661866676	9.077130018	8.55003829275	5.863758987
BA2226R	3.562845926	1.2475111186666665	0.282808392	4.6097315235	2.738016292	9.167844874	3.91079433575	0.020492332	4.2401418987	-0.05324878933333335	6.338177485	4.1833816996	0.5509397763333334	3.0502466485	6.698974075500001	4.2378074835	5.9128575795
BA2376R	3.9330156798333333	2.451872013	0.769219461	5.706468186	2.984807312	9.862709646	3.857960691	3.025381428	4.2237020957	0.12258989966666667	6.287867012142857	1.7904309318	1.7089745026666667	3.1326306775	7.8122012325	6.23543079625	7.089951795
BA2200R	2.1391988913333333	0.17978895444444437	-0.19780801	1.249770725	-0.813495335	9.045019909	2.191541012	-4.334287879	1.9501402896	-2.713560823	6.005304217142857	4.1573537306	-0.601079665	-0.7732513175	6.419495997	3.70456330875	8.1140666715
BA2121R	3.8061906848333336	1.3612510457777778	-0.150393344	3.2457635645	3.174082893	8.884724415	4.3022200615	-2.108660933	4.5312828103	0.64324903	6.711892453142857	6.2778608226	2.5856025183333333	4.2192954475	9.3794737195	7.8241178985	6.2470178805
BA2944R	5.601104833333333	1.984318328222222	2.391195356	1.376600853	3.465532596	8.712713314	4.96015779175	-3.077199316	4.3352465207	-1.3947470309999999	2.2953757884285713	8.9104509724	0.2947679123333333	4.8716472645	7.600411649	5.91306151425	6.937931412499999
BA2033R	4.494682467333334	-1.1914181074444445	1.872369612	4.180966566	4.663987065	8.616957736	5.0122233665	-0.926284489	5.2328665892	1.847334709	7.458207694142858	5.4882005286	3.750013761	5.0567835005	5.0808529655	1.44994546125	5.7274386475
BA2867R	3.7802880021666665	-0.155030809	1.264042749	3.89743852475	3.193565809	8.143215126	5.2742575735	-1.496394605	4.0779557041	-1.8812202696666667	6.750028788142857	6.502339700599999	2.845259765	2.9361541375	9.448272515	8.78135228625	7.9075150405
BA2089R	3.1459203805000002	2.2396930747777777	0.659934529	5.626197414	2.958884825	9.152455652	3.7814107352499997	-4.618408097	3.7601085174000004	-0.7725886083333333	6.356032065714286	1.1672593733999999	0.9464507910000001	2.8159675675	5.61839317	3.47289609625	6.928861874000001
BA2034R	4.748033922333334	-0.2588646813333333	1.776689221	2.14788596525	3.597970829	7.52879494	5.47554318825	-4.365235786	5.083547574	-0.6165142523333333	2.6063455868571426	3.6972103948	1.125827615	3.4205446215000004	3.8927483885000003	0.809828617	8.650030072
BA2224R	6.8680493715	3.2639120954444443	1.36067003	2.41015592725	6.145472477	8.704015857	5.7822458665	-2.996770219	7.0217168703	2.1479772546666664	6.779549525714286	7.5693528534	3.419594886	7.0845410235	10.416073476000001	7.27103428825	8.239641347
BA2470R	5.0203079514999995	0.2880108706666666	-0.994769114	2.610511583	1.8575262	8.251354745	4.696826503	-4.334287879	3.3386238425	-1.4707174523333333	6.051730388285714	8.3545658812	0.5372491336666666	2.747881518	8.8042880675	3.3936489649999997	6.0371467875
BA2046R	4.666582697166667	1.6060001053333333	1.406002778	2.86470569075	4.389271948	7.912674818	4.8357475149999996	-0.019342272	4.3639968263	0.5713384876666666	2.8447597937142857	3.4629469193999998	1.629510944	4.687198622	9.9641239755	8.12506517075	8.8380235785
BA2972R	4.545268080833333	1.824101368	1.106864199	3.3769960764999998	2.792483397	7.221270849	4.45597752675	0.399544051	4.5984825976	-1.5040985233333335	3.2258100822857143	4.9729977008	1.4895345436666667	3.8837028485	7.996012143	7.32375107425	6.7923993255
BA2978R	2.4902767906666665	2.486887189222222	-1.129196094	5.47661153275	1.261715153	9.386756938	3.07645185825	0.375665422	2.7626676373	-2.0010950496666666	8.266412378285715	3.5707639472	0.22642202999999994	3.193261123	6.522096274	4.75078420225	7.730937964
BA2829R	3.7099630544999997	-0.2616443951111112	0.848288701	1.9278848047500001	3.080313889	9.624615635	3.8716565582499998	-2.330253833	4.3179369946	-0.8512355783333333	7.241994138	1.1807776744	1.6356436046666667	2.5155303925	5.899175269500001	1.7195726869999999	8.619813656
BA2579R	8.4861677905	2.271996381888889	5.371962373	3.0421340295	8.245096155	10.5193236	6.33292409925	-1.453400325	9.0587968087	3.7622220730000002	6.0712025494285715	-0.43458471140000005	6.2754753616666665	7.942334219499999	8.699227795	5.870857937249999	7.7671310515
BA2249R	5.3183810235	0.9621783088888888	0.709867972	3.52107441675	3.433146325	9.905255265	5.2717818725	1.020893321	4.9765150655	-0.35920552099999997	4.847694367	3.1718213106	-0.276194692	5.5038427635	6.562853978	3.2305788865	7.526694837
BA2851R	3.9421227283333335	2.1531803766666666	-0.058990543	3.1002199375	1.735833224	8.479108068	3.329167334	-2.183717161	3.5148978595	-0.8571401236666667	5.053160938	4.3301552392	-0.17836471733333326	1.7323273085	7.5190384555000005	5.11307115775	7.485596802
BA2587R	3.5123643826666666	1.4529864975555555	0.769219461	4.58401014875	2.985392217	8.805587349	3.53724142975	2.287099413	4.1409055817	-0.49173416933333336	6.360863831714285	6.317424523	1.3076282663333334	0.7755926314999999	9.012204083	7.6197314795	5.962103288
BA2461R	6.96984775	0.7890099047777778	3.539208083	3.8363711824999998	6.141926843	9.579091696	5.249555804	0.108803166	6.7628790983	0.8311629843333334	8.815214985142857	4.3850847682000005	4.545202004333333	6.382687805	10.729476659500001	8.48398907525	6.0884300795
